product_id,product_name,sector,main_packaging_material,product_strength_req,weight_capacity_score,barrier_score,biodegradability_score,co2_emission_score,recyclability_percent_x,cost_score,reuse_potential_score,material_id,material_name,material_strength,weight_cap,biodegradability,co2_emission,recyclability_percent_y,strength_gap,weight_gap,predicted_cost,predicted_co2,cost_norm,co2_norm,strength_gap_norm,weight_gap_norm,final_score,rank
103,Office printer box,Electronics,heavy corrugated board + paper padding,5,5,3,75,65,65,3,2,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,-1,-1,3.800476190476192,54.58064104464259,0.6001587301587307,0.10446633841747532,0.4000000000000001,0.4000000000000001,2.095374931423794,3.0
104,Keyboard + mouse combo pack,Electronics,recycled cardboard + molded paper tray,4,4,3,85,70,70,3,2,13,Aluminium Cans / Tins,5,5,0,55,85,1,1,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.8,0.8,3.1592678733968986,1.0
104,Keyboard + mouse combo pack,Electronics,recycled cardboard + molded paper tray,4,4,3,85,70,70,3,2,21,Recycled Steel Tins,5,5,0,60,90,1,1,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.8,0.8,3.04135230178181,2.0
104,Keyboard + mouse combo pack,Electronics,recycled cardboard + molded paper tray,4,4,3,85,70,70,3,2,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,0,0,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.6000000000000001,0.6000000000000001,2.7622003282491914,3.0
105,Refrigerated yogurt cup,Food,coated paper cup + foil lid,3,3,4,60,60,38,3,1,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,3.126725080475079,54.70223373814242,0.3755750268250263,0.10739879326976798,1.0,1.0,3.517026179905206,1.0
105,Refrigerated yogurt cup,Food,coated paper cup + foil lid,3,3,4,60,60,38,3,1,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.0906853252956203,59.59154071145904,0.36356177509854015,0.22531436488485657,1.0,1.0,3.411123860016603,2.0
105,Refrigerated yogurt cup,Food,coated paper cup + foil lid,3,3,4,60,60,38,3,1,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,1,1,3.1117757977316796,54.58064104464259,0.37059193257722656,0.10446633841747532,0.8,0.8,3.1249417290052977,3.0
106,Soup cup (instant),Food,paper cup + compostable pla lid,3,3,4,70,65,45,3,2,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,1.0,1.0,3.5592678733968985,1.0
106,Soup cup (instant),Food,paper cup + compostable pla lid,3,3,4,70,65,45,3,2,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,1.0,1.0,3.44135230178181,2.0
106,Soup cup (instant),Food,paper cup + compostable pla lid,3,3,4,70,65,45,3,2,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,1,1,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.8,0.8,3.162200328249191,3.0
107,Bakery pastry box,Food,recycled kraft board with cellulose window,3,3,3,85,72,75,3,2,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,2.9441831752577237,54.70223373814242,0.31472772508590785,0.10739879326976798,1.0,1.0,3.5778734816443243,1.0
107,Bakery pastry box,Food,recycled kraft board with cellulose window,3,3,3,85,72,75,3,2,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.0594996038533186,59.59154071145904,0.3531665346177729,0.22531436488485657,1.0,1.0,3.4215191004973704,2.0
107,Bakery pastry box,Food,recycled kraft board with cellulose window,3,3,3,85,72,75,3,2,11,Pcr Hdpe/Ldpe,4,4,0,55,55,1,1,2.8919129246604043,54.66277559220874,0.29730430822013476,0.106447179910649,0.8,0.8,3.196248511869216,3.0
108,Frozen peas pouch,Food,compostable multilayer pla film,3,3,4,80,72,40,3,1,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,3.126725080475079,54.70223373814242,0.3755750268250263,0.10739879326976798,1.0,1.0,3.517026179905206,1.0
108,Frozen peas pouch,Food,compostable multilayer pla film,3,3,4,80,72,40,3,1,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.0906853252956203,59.59154071145904,0.36356177509854015,0.22531436488485657,1.0,1.0,3.411123860016603,2.0
108,Frozen peas pouch,Food,compostable multilayer pla film,3,3,4,80,72,40,3,1,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,1,1,3.1117757977316796,54.58064104464259,0.37059193257722656,0.10446633841747532,0.8,0.8,3.1249417290052977,3.0
109,Cooking oil pouch,Food,recyclable barrier polyethylene,4,4,5,60,55,50,3,2,13,Aluminium Cans / Tins,5,5,0,55,85,1,1,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.8,0.8,3.1592678733968986,1.0
109,Cooking oil pouch,Food,recyclable barrier polyethylene,4,4,5,60,55,50,3,2,21,Recycled Steel Tins,5,5,0,60,90,1,1,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.8,0.8,3.04135230178181,2.0
109,Cooking oil pouch,Food,recyclable barrier polyethylene,4,4,5,60,55,50,3,2,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,0,0,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.6000000000000001,0.6000000000000001,2.7622003282491914,3.0
110,Honey jar,Food,glass jar + metal lid,4,3,5,0,50,82,3,4,13,Aluminium Cans / Tins,5,5,0,55,85,1,2,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.8,1.0,3.359267873396899,1.0
110,Honey jar,Food,glass jar + metal lid,4,3,5,0,50,82,3,4,21,Recycled Steel Tins,5,5,0,60,90,1,2,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.8,1.0,3.24135230178181,2.0
110,Honey jar,Food,glass jar + metal lid,4,3,5,0,50,82,3,4,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,0,1,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.6000000000000001,0.8,2.9622003282491915,3.0
111,Jam refill pouch,Food,compostable film refill pouch,3,3,4,70,70,35,3,1,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,3.126725080475079,54.70223373814242,0.3755750268250263,0.10739879326976798,1.0,1.0,3.517026179905206,1.0
111,Jam refill pouch,Food,compostable film refill pouch,3,3,4,70,70,35,3,1,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.0906853252956203,59.59154071145904,0.36356177509854015,0.22531436488485657,1.0,1.0,3.411123860016603,2.0
111,Jam refill pouch,Food,compostable film refill pouch,3,3,4,70,70,35,3,1,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,1,1,3.1117757977316796,54.58064104464259,0.37059193257722656,0.10446633841747532,0.8,0.8,3.1249417290052977,3.0
112,Cosmetic serum bottle,Cosmetics,frosted glass bottle + metal cap,4,4,5,0,52,80,3,4,13,Aluminium Cans / Tins,5,5,0,55,85,1,1,2.6709047619047612,54.70223373814242,0.2236349206349204,0.10739879326976798,0.8,0.8,3.2689662860953117,1.0
112,Cosmetic serum bottle,Cosmetics,frosted glass bottle + metal cap,4,4,5,0,52,80,3,4,21,Recycled Steel Tins,5,5,0,60,90,1,1,2.5103333333333335,59.59154071145904,0.1701111111111112,0.22531436488485657,0.8,0.8,3.204574524004032,2.0
112,Cosmetic serum bottle,Cosmetics,frosted glass bottle + metal cap,4,4,5,0,52,80,3,4,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,0,0,2.6662380952380955,54.58064104464259,0.2220793650793652,0.10446633841747532,0.6000000000000001,0.6000000000000001,2.8734542965031595,3.0
113,Shampoo bar box,Cosmetics,recycled cardboard + paper wrap,3,3,3,90,78,80,3,3,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,2.947336580086579,54.70223373814242,0.3157788600288597,0.10739879326976798,1.0,1.0,3.5768223467013724,1.0
113,Shampoo bar box,Cosmetics,recycled cardboard + paper wrap,3,3,3,90,78,80,3,3,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.1558677572427576,59.59154071145904,0.3852892524142525,0.22531436488485657,1.0,1.0,3.389396382700891,2.0
113,Shampoo bar box,Cosmetics,recycled cardboard + paper wrap,3,3,3,90,78,80,3,3,11,Pcr Hdpe/Ldpe,4,4,0,55,55,1,1,2.982077228327228,54.66277559220874,0.327359076109076,0.106447179910649,0.8,0.8,3.1661937439802745,3.0
114,Perfume gift set,Cosmetics,paperboard box + molded pulp trays,3,3,4,85,72,75,4,3,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,4.0,54.70223373814242,0.6666666666666666,0.10739879326976798,1.0,1.0,3.2259345400635655,1.0
114,Perfume gift set,Cosmetics,paperboard box + molded pulp trays,3,3,4,85,72,75,4,3,21,Recycled Steel Tins,5,5,0,60,90,2,2,4.0,59.59154071145904,0.6666666666666666,0.22531436488485657,1.0,1.0,3.108018968448477,2.0
114,Perfume gift set,Cosmetics,paperboard box + molded pulp trays,3,3,4,85,72,75,4,3,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,1,1,4.0,54.58064104464259,0.6666666666666666,0.10446633841747532,0.8,0.8,2.828866994915858,3.0
115,Hair oil bottle,Cosmetics,pcr pet bottle + aluminium cap,4,4,4,0,55,60,3,3,13,Aluminium Cans / Tins,5,5,0,55,85,1,1,2.4697570485070486,54.70223373814242,0.15658568283568286,0.10739879326976798,0.8,0.8,3.336015523894549,1.0
115,Hair oil bottle,Cosmetics,pcr pet bottle + aluminium cap,4,4,4,0,55,60,3,3,21,Recycled Steel Tins,5,5,0,60,90,1,1,2.219694444444444,59.59154071145904,0.07323148148148129,0.22531436488485657,0.8,0.8,3.301454153633662,2.0
115,Hair oil bottle,Cosmetics,pcr pet bottle + aluminium cap,4,4,4,0,55,60,3,3,11,Pcr Hdpe/Ldpe,4,4,0,55,55,0,0,2.397247835497835,54.66277559220874,0.13241594516594501,0.106447179910649,0.6000000000000001,0.6000000000000001,2.961136874923406,3.0
116,Compact powder tin,Cosmetics,aluminium round tin,5,5,5,0,55,85,3,4,13,Aluminium Cans / Tins,5,5,0,55,85,0,0,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.6000000000000001,0.6000000000000001,2.7592678733968987,1.0
116,Compact powder tin,Cosmetics,aluminium round tin,5,5,5,0,55,85,3,4,21,Recycled Steel Tins,5,5,0,60,90,0,0,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.6000000000000001,0.6000000000000001,2.64135230178181,2.0
116,Compact powder tin,Cosmetics,aluminium round tin,5,5,5,0,55,85,3,4,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,-1,-1,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.4000000000000001,0.4000000000000001,2.3622003282491915,3.0
117,Deodorant can,Cosmetics,aluminium aerosol can,5,5,5,0,55,80,3,3,13,Aluminium Cans / Tins,5,5,0,55,85,0,0,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.6000000000000001,0.6000000000000001,2.7592678733968987,1.0
117,Deodorant can,Cosmetics,aluminium aerosol can,5,5,5,0,55,80,3,3,21,Recycled Steel Tins,5,5,0,60,90,0,0,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.6000000000000001,0.6000000000000001,2.64135230178181,2.0
117,Deodorant can,Cosmetics,aluminium aerosol can,5,5,5,0,55,80,3,3,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,-1,-1,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.4000000000000001,0.4000000000000001,2.3622003282491915,3.0
118,Makeup refill pouch,Cosmetics,compostable or recyclable mono‑film,3,3,4,70,70,40,3,2,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,1.0,1.0,3.5592678733968985,1.0
118,Makeup refill pouch,Cosmetics,compostable or recyclable mono‑film,3,3,4,70,70,40,3,2,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,1.0,1.0,3.44135230178181,2.0
118,Makeup refill pouch,Cosmetics,compostable or recyclable mono‑film,3,3,4,70,70,40,3,2,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,1,1,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.8,0.8,3.162200328249191,3.0
119,Travel cosmetic kit,Cosmetics,recycled pp pouch,3,3,3,50,58,55,3,4,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,2.996666666666667,54.70223373814242,0.3322222222222223,0.10739879326976798,1.0,1.0,3.56037898450801,1.0
119,Travel cosmetic kit,Cosmetics,recycled pp pouch,3,3,3,50,58,55,3,4,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.0024285714285712,59.59154071145904,0.33414285714285696,0.22531436488485657,1.0,1.0,3.4405427779722864,2.0
119,Travel cosmetic kit,Cosmetics,recycled pp pouch,3,3,3,50,58,55,3,4,11,Pcr Hdpe/Ldpe,4,4,0,55,55,1,1,2.995,54.66277559220874,0.33166666666666667,0.106447179910649,0.8,0.8,3.1618861534226843,3.0
120,Pain relief spray can,Pharmaceuticals,aluminium can + actuator,5,5,5,0,55,80,3,3,13,Aluminium Cans / Tins,5,5,0,55,85,0,0,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.6000000000000001,0.6000000000000001,2.7592678733968987,1.0
120,Pain relief spray can,Pharmaceuticals,aluminium can + actuator,5,5,5,0,55,80,3,3,21,Recycled Steel Tins,5,5,0,60,90,0,0,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.6000000000000001,0.6000000000000001,2.64135230178181,2.0
120,Pain relief spray can,Pharmaceuticals,aluminium can + actuator,5,5,5,0,55,80,3,3,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,-1,-1,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.4000000000000001,0.4000000000000001,2.3622003282491915,3.0
121,Thermal patch pack,Pharmaceuticals,foil‑paper laminate sachet,3,3,5,10,55,40,3,1,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,1.0,1.0,3.5592678733968985,1.0
121,Thermal patch pack,Pharmaceuticals,foil‑paper laminate sachet,3,3,5,10,55,40,3,1,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,1.0,1.0,3.44135230178181,2.0
121,Thermal patch pack,Pharmaceuticals,foil‑paper laminate sachet,3,3,5,10,55,40,3,1,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,1,1,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.8,0.8,3.162200328249191,3.0
122,Bandage roll wrap,Healthcare,compostable cellulose film + paper label,3,3,3,85,72,58,3,2,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,2.9441831752577237,54.70223373814242,0.31472772508590785,0.10739879326976798,1.0,1.0,3.5778734816443243,1.0
122,Bandage roll wrap,Healthcare,compostable cellulose film + paper label,3,3,3,85,72,58,3,2,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.0594996038533186,59.59154071145904,0.3531665346177729,0.22531436488485657,1.0,1.0,3.4215191004973704,2.0
122,Bandage roll wrap,Healthcare,compostable cellulose film + paper label,3,3,3,85,72,58,3,2,11,Pcr Hdpe/Ldpe,4,4,0,55,55,1,1,2.8919129246604043,54.66277559220874,0.29730430822013476,0.106447179910649,0.8,0.8,3.196248511869216,3.0
123,Cotton swab box,Healthcare,paperboard box + cellulose film window,3,3,3,90,75,70,3,3,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,2.947336580086579,54.70223373814242,0.3157788600288597,0.10739879326976798,1.0,1.0,3.5768223467013724,1.0
123,Cotton swab box,Healthcare,paperboard box + cellulose film window,3,3,3,90,75,70,3,3,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.1558677572427576,59.59154071145904,0.3852892524142525,0.22531436488485657,1.0,1.0,3.389396382700891,2.0
123,Cotton swab box,Healthcare,paperboard box + cellulose film window,3,3,3,90,75,70,3,3,11,Pcr Hdpe/Ldpe,4,4,0,55,55,1,1,2.982077228327228,54.66277559220874,0.327359076109076,0.106447179910649,0.8,0.8,3.1661937439802745,3.0
124,Safety gloves pack,Industrial,compostable pouch + paper label,3,3,3,80,70,55,3,2,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,2.9441831752577237,54.70223373814242,0.31472772508590785,0.10739879326976798,1.0,1.0,3.5778734816443243,1.0
124,Safety gloves pack,Industrial,compostable pouch + paper label,3,3,3,80,70,55,3,2,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.0594996038533186,59.59154071145904,0.3531665346177729,0.22531436488485657,1.0,1.0,3.4215191004973704,2.0
124,Safety gloves pack,Industrial,compostable pouch + paper label,3,3,3,80,70,55,3,2,11,Pcr Hdpe/Ldpe,4,4,0,55,55,1,1,2.8919129246604043,54.66277559220874,0.29730430822013476,0.106447179910649,0.8,0.8,3.196248511869216,3.0
125,Bike part kit,Automotive,heavy corrugated box + paper padding,4,5,3,70,60,60,3,3,13,Aluminium Cans / Tins,5,5,0,55,85,1,0,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.8,0.6000000000000001,2.959267873396899,1.0
125,Bike part kit,Automotive,heavy corrugated box + paper padding,4,5,3,70,60,60,3,3,21,Recycled Steel Tins,5,5,0,60,90,1,0,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.8,0.6000000000000001,2.8413523017818103,2.0
125,Bike part kit,Automotive,heavy corrugated box + paper padding,4,5,3,70,60,60,3,3,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,0,-1,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.6000000000000001,0.4000000000000001,2.562200328249191,3.0
126,Tool organizer box,Industrial Tools,recycled pp box + paper sleeve,5,5,4,15,50,65,3,4,13,Aluminium Cans / Tins,5,5,0,55,85,0,0,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.6000000000000001,0.6000000000000001,2.7592678733968987,1.0
126,Tool organizer box,Industrial Tools,recycled pp box + paper sleeve,5,5,4,15,50,65,3,4,21,Recycled Steel Tins,5,5,0,60,90,0,0,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.6000000000000001,0.6000000000000001,2.64135230178181,2.0
126,Tool organizer box,Industrial Tools,recycled pp box + paper sleeve,5,5,4,15,50,65,3,4,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,-1,-1,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.4000000000000001,0.4000000000000001,2.3622003282491915,3.0
127,Paint can,Industrial,metal can + lid,5,5,5,0,50,85,3,3,13,Aluminium Cans / Tins,5,5,0,55,85,0,0,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.6000000000000001,0.6000000000000001,2.7592678733968987,1.0
127,Paint can,Industrial,metal can + lid,5,5,5,0,50,85,3,3,21,Recycled Steel Tins,5,5,0,60,90,0,0,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.6000000000000001,0.6000000000000001,2.64135230178181,2.0
127,Paint can,Industrial,metal can + lid,5,5,5,0,50,85,3,3,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,-1,-1,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.4000000000000001,0.4000000000000001,2.3622003282491915,3.0
128,Office paper ream wrapper,Stationery,paper wrap + starch‑based glue,3,3,2,95,78,85,2,3,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,2.1419041514041512,54.70223373814242,0.04730138380138371,0.10739879326976798,1.0,1.0,3.8452998229288484,1.0
128,Office paper ream wrapper,Stationery,paper wrap + starch‑based glue,3,3,2,95,78,85,2,3,21,Recycled Steel Tins,5,5,0,60,90,2,2,2.0092222222222222,59.59154071145904,0.003074074074074118,0.22531436488485657,1.0,1.0,3.771611561041069,2.0
128,Office paper ream wrapper,Stationery,paper wrap + starch‑based glue,3,3,2,95,78,85,2,3,11,Pcr Hdpe/Ldpe,4,4,0,55,55,1,1,2.2092362637362637,54.66277559220874,0.06974542124542127,0.106447179910649,0.8,0.8,3.4238073988439295,3.0
129,Fine art brush set pack,Stationery,kraft paperboard + paper sleeve,3,3,3,90,75,75,3,3,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,2.947336580086579,54.70223373814242,0.3157788600288597,0.10739879326976798,1.0,1.0,3.5768223467013724,1.0
129,Fine art brush set pack,Stationery,kraft paperboard + paper sleeve,3,3,3,90,75,75,3,3,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.1558677572427576,59.59154071145904,0.3852892524142525,0.22531436488485657,1.0,1.0,3.389396382700891,2.0
129,Fine art brush set pack,Stationery,kraft paperboard + paper sleeve,3,3,3,90,75,75,3,3,11,Pcr Hdpe/Ldpe,4,4,0,55,55,1,1,2.982077228327228,54.66277559220874,0.327359076109076,0.106447179910649,0.8,0.8,3.1661937439802745,3.0
130,Sports shoe box,Textiles/Apparel,recycled cardboard shoe box,4,4,3,85,70,80,3,3,13,Aluminium Cans / Tins,5,5,0,55,85,1,1,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.8,0.8,3.1592678733968986,1.0
130,Sports shoe box,Textiles/Apparel,recycled cardboard shoe box,4,4,3,85,70,80,3,3,21,Recycled Steel Tins,5,5,0,60,90,1,1,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.8,0.8,3.04135230178181,2.0
130,Sports shoe box,Textiles/Apparel,recycled cardboard shoe box,4,4,3,85,70,80,3,3,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,0,0,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.6000000000000001,0.6000000000000001,2.7622003282491914,3.0
131,Jacket mailer,Textiles/Apparel,compostable film + paper tape,3,3,3,80,70,60,2,3,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,2.947336580086579,54.70223373814242,0.3157788600288597,0.10739879326976798,1.0,1.0,3.5768223467013724,1.0
131,Jacket mailer,Textiles/Apparel,compostable film + paper tape,3,3,3,80,70,60,2,3,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.1558677572427576,59.59154071145904,0.3852892524142525,0.22531436488485657,1.0,1.0,3.389396382700891,2.0
131,Jacket mailer,Textiles/Apparel,compostable film + paper tape,3,3,3,80,70,60,2,3,11,Pcr Hdpe/Ldpe,4,4,0,55,55,1,1,2.982077228327228,54.66277559220874,0.327359076109076,0.106447179910649,0.8,0.8,3.1661937439802745,3.0
132,Laundry detergent powder pack,Personal Care/Home,paper bag with starch liner,3,3,4,80,75,70,3,2,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,1.0,1.0,3.5592678733968985,1.0
132,Laundry detergent powder pack,Personal Care/Home,paper bag with starch liner,3,3,4,80,75,70,3,2,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,1.0,1.0,3.44135230178181,2.0
132,Laundry detergent powder pack,Personal Care/Home,paper bag with starch liner,3,3,4,80,75,70,3,2,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,1,1,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.8,0.8,3.162200328249191,3.0
133,Scented candle jar,Home Decor,glass jar + aluminium lid,4,4,5,0,50,80,3,4,13,Aluminium Cans / Tins,5,5,0,55,85,1,1,2.6709047619047612,54.70223373814242,0.2236349206349204,0.10739879326976798,0.8,0.8,3.2689662860953117,1.0
133,Scented candle jar,Home Decor,glass jar + aluminium lid,4,4,5,0,50,80,3,4,21,Recycled Steel Tins,5,5,0,60,90,1,1,2.5103333333333335,59.59154071145904,0.1701111111111112,0.22531436488485657,0.8,0.8,3.204574524004032,2.0
133,Scented candle jar,Home Decor,glass jar + aluminium lid,4,4,5,0,50,80,3,4,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,0,0,2.6662380952380955,54.58064104464259,0.2220793650793652,0.10446633841747532,0.6000000000000001,0.6000000000000001,2.8734542965031595,3.0
134,Curtain set sleeve,Home Decor,recycled kraft paper wrap,3,3,2,95,80,80,2,3,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,2.1419041514041512,54.70223373814242,0.04730138380138371,0.10739879326976798,1.0,1.0,3.8452998229288484,1.0
134,Curtain set sleeve,Home Decor,recycled kraft paper wrap,3,3,2,95,80,80,2,3,21,Recycled Steel Tins,5,5,0,60,90,2,2,2.0092222222222222,59.59154071145904,0.003074074074074118,0.22531436488485657,1.0,1.0,3.771611561041069,2.0
134,Curtain set sleeve,Home Decor,recycled kraft paper wrap,3,3,2,95,80,80,2,3,11,Pcr Hdpe/Ldpe,4,4,0,55,55,1,1,2.2092362637362637,54.66277559220874,0.06974542124542127,0.106447179910649,0.8,0.8,3.4238073988439295,3.0
